1,2.22151286975654,1.87296355073463,0.348549319021911,R serial,0.000196933746337891
2,1.58864485667502,1.87296355073463,-0.284318694059613,R serial,2.83718109130859e-05
3,1.40345543983027,1.87296355073463,-0.469508110904362,R serial,2.36034393310547e-05
4,2.47200465152612,1.87296355073463,0.599041100791494,R serial,5.7220458984375e-05
5,1.85490452259906,1.87296355073463,-0.0180590281355666,R serial,2.78949737548828e-05
6,1.59135927281315,1.87296355073463,-0.281604277921475,R serial,2.69412994384766e-05
7,1.62105672154613,1.87296355073463,-0.251906829188498,R serial,2.64644622802734e-05
8,1.83842454172074,1.87296355073463,-0.0345390090138933,R serial,2.71797180175781e-05
9,1.86906804186815,1.87296355073463,-0.0038955088664796,R serial,2.83718109130859e-05
10,1.9132531978612,1.87296355073463,0.0402896471265726,R serial,2.69412994384766e-05
11,1.77594269494331,1.87296355073463,-0.097020855791323,R serial,2.74181365966797e-05
12,1.8336966708338,1.87296355073463,-0.0392668799008242,R serial,2.71797180175781e-05
13,1.89289233015083,1.87296355073463,0.0199287794161993,R serial,2.71797180175781e-05
14,1.96423413536344,1.87296355073463,0.0912705846288075,R serial,2.76565551757812e-05
15,1.71721151112435,1.87296355073463,-0.155752039610275,R serial,2.86102294921875e-05
16,1.75911208902741,1.87296355073463,-0.113851461707216,R serial,2.55107879638672e-05
17,2.08127552478198,1.87296355073463,0.208311974047353,R serial,2.71797180175781e-05
18,1.59971778407778,1.87296355073463,-0.273245766656853,R serial,2.50339508056641e-05
19,1.6261435205686,1.87296355073463,-0.246820030166027,R serial,2.64644622802734e-05
20,1.83184058679041,1.87296355073463,-0.0411229639442163,R serial,2.55107879638672e-05
21,1.92994586690829,1.87296355073463,0.0569823161736636,R serial,2.62260437011719e-05
22,1.66968184139997,1.87296355073463,-0.203281709334659,R serial,2.57492065429688e-05
23,1.76718066080532,1.87296355073463,-0.105782889929304,R serial,2.74181365966797e-05
24,1.85862593268051,1.87296355073463,-0.0143376180541137,R serial,2.76565551757812e-05
25,1.79839740433973,1.87296355073463,-0.0745661463949028,R serial,2.69412994384766e-05
26,2.00429551814862,1.87296355073463,0.131331967413995,R serial,2.78949737548828e-05
27,1.70108364008829,1.87296355073463,-0.171879910646341,R serial,2.59876251220703e-05
28,1.90172690498122,1.87296355073463,0.0287633542465944,R serial,2.78949737548828e-05
29,1.85908186847034,1.87296355073463,-0.013881682264286,R serial,2.6702880859375e-05
30,1.86076052174906,1.87296355073463,-0.0122030289855735,R serial,2.81333923339844e-05
31,2.36045748807105,1.87296355073463,0.487493937336421,R serial,2.71797180175781e-05
32,1.81208206211019,1.87296355073463,-0.0608814886244347,R serial,2.6702880859375e-05
33,1.66358742415881,1.87296355073463,-0.209376126575821,R serial,2.78949737548828e-05
34,1.88874410786924,1.87296355073463,0.0157805571346077,R serial,2.81333923339844e-05
35,1.85871366320172,1.87296355073463,-0.0142498875329091,R serial,2.93254852294922e-05
36,1.88896950212803,1.87296355073463,0.0160059513934043,R serial,3.98159027099609e-05
37,1.79550316962655,1.87296355073463,-0.0774603811080745,R serial,2.76565551757812e-05
38,1.68271376637675,1.87296355073463,-0.190249784357879,R serial,2.86102294921875e-05
39,1.88897643161613,1.87296355073463,0.0160128808814968,R serial,2.88486480712891e-05
40,1.84573517062053,1.87296355073463,-0.0272283801140978,R serial,2.88486480712891e-05
41,2.12597392942903,1.87296355073463,0.253010378694403,R serial,2.90870666503906e-05
42,1.76631094488292,1.87296355073463,-0.106652605851713,R serial,2.88486480712891e-05
43,1.7531913598561,1.87296355073463,-0.119772190878526,R serial,3.02791595458984e-05
44,2.03517675831307,1.87296355073463,0.16221320757844,R serial,2.90870666503906e-05
45,1.89541457999514,1.87296355073463,0.0224510292605122,R serial,3.00407409667969e-05
46,1.79026521158756,1.87296355073463,-0.0826983391470661,R serial,2.93254852294922e-05
47,1.87298972736967,1.87296355073463,2.61766350408976e-05,R serial,4.26769256591797e-05
48,1.77561437662052,1.87296355073463,-0.097349174114105,R serial,5.19752502441406e-05
49,1.98180939929687,1.87296355073463,0.108845848562246,R serial,3.55243682861328e-05
50,1.82201823882315,1.87296355073463,-0.0509453119114798,R serial,3.4332275390625e-05
51,1.75451190656536,1.87296355073463,-0.118451644169272,R serial,3.45706939697266e-05
52,1.7035560640678,1.87296355073463,-0.169407486666831,R serial,3.36170196533203e-05
53,1.79114633396734,1.87296355073463,-0.0818172167672844,R serial,3.31401824951172e-05
54,1.87924568328414,1.87296355073463,0.00628213254950771,R serial,3.40938568115234e-05
55,1.85809763470185,1.87296355073463,-0.0148659160327755,R serial,3.45706939697266e-05
56,1.72651398955545,1.87296355073463,-0.146449561179183,R serial,3.45706939697266e-05
57,1.88971153136893,1.87296355073463,0.0167479806342981,R serial,3.19480895996094e-05
58,1.90916070545939,1.87296355073463,0.0361971547247644,R serial,3.12328338623047e-05
59,1.79980530094826,1.87296355073463,-0.0731582497863716,R serial,3.52859497070312e-05
60,1.93850327295869,1.87296355073463,0.0655397222240659,R serial,3.02791595458984e-05
61,1.80681781788837,1.87296355073463,-0.0661457328462633,R serial,3.26633453369141e-05
62,1.76216810653488,1.87296355073463,-0.110795444199745,R serial,3.02791595458984e-05
63,1.92616169172242,1.87296355073463,0.0531981409877915,R serial,3.19480895996094e-05
64,1.71266808317482,1.87296355073463,-0.160295467559812,R serial,3.17096710205078e-05
65,1.94822101639426,1.87296355073463,0.0752574656596274,R serial,3.17096710205078e-05
66,1.94545786298135,1.87296355073463,0.0724943122467165,R serial,3.09944152832031e-05
67,1.84604066231738,1.87296355073463,-0.0269228884172446,R serial,4.12464141845703e-05
68,1.79517081112709,1.87296355073463,-0.0777927396075402,R serial,3.74317169189453e-05
69,1.82839829747268,1.87296355073463,-0.0445652532619445,R serial,3.64780426025391e-05
70,1.84495521554478,1.87296355073463,-0.0280083351898464,R serial,3.67164611816406e-05
71,1.83141837905592,1.87296355073463,-0.0415451716787045,R serial,3.79085540771484e-05
72,1.83076011786128,1.87296355073463,-0.0422034328733514,R serial,3.33786010742188e-05
73,2.03584814076987,1.87296355073463,0.162884590035239,R serial,4.45842742919922e-05
74,1.78946703526605,1.87296355073463,-0.0834965154685767,R serial,3.29017639160156e-05
75,1.81487221522515,1.87296355073463,-0.0580913355094788,R serial,3.36170196533203e-05
76,1.92192248600493,1.87296355073463,0.0489589352703061,R serial,3.33786010742188e-05
77,1.9984140874018,1.87296355073463,0.125450536667169,R serial,3.4332275390625e-05
78,1.74159652953609,1.87296355073463,-0.131367021198542,R serial,3.31401824951172e-05
79,1.92246121887552,1.87296355073463,0.0494976681408901,R serial,3.52859497070312e-05
80,1.75090966742887,1.87296355073463,-0.12205388330576,R serial,3.36170196533203e-05
81,1.82119090320474,1.87296355073463,-0.0517726475298914,R serial,3.4332275390625e-05
82,1.78238448325665,1.87296355073463,-0.0905790674779743,R serial,3.33786010742188e-05
83,1.92403951765455,1.87296355073463,0.0510759669199228,R serial,3.50475311279297e-05
84,1.86363752669965,1.87296355073463,-0.00932602403497818,R serial,3.45706939697266e-05
85,1.91641105918692,1.87296355073463,0.0434475084522896,R serial,3.52859497070312e-05
86,1.7957100080194,1.87296355073463,-0.0772535427152317,R serial,3.40938568115234e-05
